"","Date","Jurisdiction.x","Name","County","Year","Month.x","Residents.Confirmed","Staff.Confirmed","Residents.Deaths","Staff.Deaths","Residents.Population","Staff.Population","Latitude","Longitude","County.FIPS","Age","Gender","Capacity","BJS.ID","Week","Institution","Total_Population","Design_Capacity","Percent_Occupied","Staffed_Capacity","Month.y","Jurisdiction.y","Residents.Confirmed.F","Residents.Confirmed_DailyChange"
"100","2020-04-03","state","KERN VALLEY STATE PRISON","Kern",2020,4,0,NA,0,NA,3603,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-04-01","Kern Valley State Prison (KVSP)",3603,2448,147,3622,4,"state",0,0
"101","2020-04-03","state","NORTH KERN STATE PRISON","Kern",2020,4,1,NA,0,NA,3857,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-04-01","North Kern State Prison (NKSP)",3857,2694,143,4011,4,"state",1,0
"102","2020-04-03","state","SALINAS VALLEY STATE PRISON","Monterey",2020,4,0,1,0,NA,2931,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-04-01","Salinas Valley State Prison (SVSP)",2931,2452,120,3509,4,"state",0,0
"103","2020-04-03","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,4,0,1,0,NA,3982,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-04-01","San Quentin State Prison (SQ)",3982,3082,129,3984,4,"state",0,0
"104","2020-04-03","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,4,0,NA,0,NA,4300,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-04-01","California Correctional Center (CCC)",4300,3883,111,4752,4,"state",0,0
"105","2020-04-03","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,4,0,NA,0,NA,1648,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-04-01","California Institution for Women (CIW)",1648,1398,118,1877,4,"state",0,0
"106","2020-04-03","state","VALLEY STATE PRISON","Madera",2020,4,0,1,0,NA,3020,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-04-01","Valley State Prison (VSP)",3020,1980,153,2954,4,"state",0,0
"107","2020-04-03","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,4,0,1,0,NA,2793,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-04-01","Central California Women's Facility (CCWF)",2793,2004,139,2988,4,"state",0,0
"108","2020-04-03","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,4,0,1,0,NA,2837,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-04-01","California Health Care Facility - Stockton (CHCF)",2837,2951,96,2951,4,"state",0,0
"109","2020-04-03","state","HIGH DESERT STATE PRISON","Lassen",2020,4,0,NA,0,NA,3353,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-04-01","High Desert State Prison (HDSP)",3353,2324,144,3461,4,"state",0,0
"110","2020-04-03","state","CALIPATRIA STATE PRISON","Imperial",2020,4,0,NA,0,NA,3050,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-04-01","Calipatria State Prison (CAL)",3050,2308,132,3451,4,"state",0,0
"111","2020-04-03","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,4,0,NA,0,NA,3657,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-04-01","California Correctional Institution (CCI)",3657,2783,131,4085,4,"state",0,0
"112","2020-04-03","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,4,0,NA,0,NA,3870,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-04-01","RJ Donovan Correctional Facility (RJD)",3870,2992,129,4038,4,"state",0,0
"113","2020-04-03","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,4,0,NA,0,NA,1908,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-04-01","Deuel Vocational Institution (DVI)",1908,1681,114,2190,4,"state",0,0
"114","2020-04-03","state","CENTINELA STATE PRISON","Imperial",2020,4,0,NA,0,NA,3385,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-04-01","Centinela State Prison (CEN)",3385,2308,147,3446,4,"state",0,0
"115","2020-04-03","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,4,0,NA,0,NA,2468,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-04-01","CALIFORNIA MEDICAL FACILITY",2468,2361,104.531977975434,2861,4,"state",0,0
"116","2020-04-03","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,4,0,4,0,NA,2415,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-04-01","California State Prison, Sacramento (SAC)",2415,1828,132,2545,4,"state",0,0
"117","2020-04-03","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,4,0,NA,0,NA,3169,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-04-01","Pleasant Valley State Prison (PVSP)",3169,2308,137,3433,4,"state",0,0
"118","2020-04-03","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,4,6,1,0,NA,3218,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-04-01","California State Prison, Los Angeles County (LAC)",3218,2300,140,3400,4,"state",6,0
"119","2020-04-03","state","PELICAN BAY STATE PRISON","Del Norte",2020,4,0,NA,0,NA,2675,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-04-01","Pelican Bay State Prison (PBSP)",2675,2380,112,3361,4,"state",0,0
"120","2020-04-03","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,4,0,NA,0,NA,4329,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-04-01","Sierra Conservation Center (SCC)",4329,3836,113,4570,4,"state",0,0
"121","2020-04-03","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,4,0,2,0,NA,2820,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-04-01","California State Prison, Corcoran (COR)",2820,3116,91,4476,4,"state",0,0
"122","2020-04-03","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,4,1,11,0,NA,3509,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-04-01","California Institution for Men (CIM)",3509,2976,118,4226,4,"state",1,0
"123","2020-04-03","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,4,0,NA,0,NA,4010,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-04-01","California Rehabilitation Center (CRC)",4010,2491,161,3084,4,"state",0,0
"124","2020-04-03","state","WASCO STATE PRISON","Kern",2020,4,0,2,0,NA,4352,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-04-01","Wasco State Prison (WSP)",4352,2984,146,4447,4,"state",0,0
"125","2020-04-03","state","IRONWOOD STATE PRISON","Riverside",2020,4,0,NA,0,NA,2818,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-04-01","Ironwood State Prison (ISP)",2818,2200,128,3300,4,"state",0,0
"126","2020-04-03","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,4,0,NA,0,NA,4172,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-04-01","California State Prison, Solano (SOL)",4172,2610,160,3882,4,"state",0,0
"127","2020-04-03","state","AVENAL STATE PRISON","Kings",2020,4,0,NA,0,NA,4286,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-04-01","Avenal State Prison (ASP)",4286,2920,147,4387,4,"state",0,0
"128","2020-04-03","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,4,0,NA,0,NA,2943,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-04-01","Chuckawalla Valley State Prison (CVSP)",2943,1738,169,2578,4,"state",0,0
"129","2020-04-04","state","FOLSOM STATE PRISON","Sacramento",2020,4,0,4,0,NA,3202,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-04-01","FOLSOM STATE PRISON",3202,2469,129.688132847307,3516,4,"state",0,0
"130","2020-04-04","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,4,0,NA,0,NA,3657,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-04-01","California Correctional Institution (CCI)",3657,2783,131,4085,4,"state",0,0
"131","2020-04-04","state","MULE CREEK STATE PRISON","Amador",2020,4,0,NA,0,NA,4000,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-04-01","Mule Creek State Prison (MCSP)",4000,3284,122,4105,4,"state",0,0
"132","2020-04-04","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,4,0,NA,0,NA,1648,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-04-01","California Institution for Women (CIW)",1648,1398,118,1877,4,"state",0,0
"133","2020-04-04","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,4,0,NA,0,NA,5089,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-04-01","Correctional Training Facility (CTF)",5089,3312,154,4887,4,"state",0,0
"134","2020-04-04","state","AVENAL STATE PRISON","Kings",2020,4,0,NA,0,NA,4286,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-04-01","Avenal State Prison (ASP)",4286,2920,147,4387,4,"state",0,0
"135","2020-04-04","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,4,4,15,0,NA,3509,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-04-01","California Institution for Men (CIM)",3509,2976,118,4226,4,"state",4,3
"136","2020-04-04","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,4,0,1,0,NA,2793,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-04-01","Central California Women's Facility (CCWF)",2793,2004,139,2988,4,"state",0,0
"137","2020-04-04","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,4,0,1,0,NA,3982,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-04-01","San Quentin State Prison (SQ)",3982,3082,129,3984,4,"state",0,0
"138","2020-04-04","state","KERN VALLEY STATE PRISON","Kern",2020,4,0,NA,0,NA,3603,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-04-01","Kern Valley State Prison (KVSP)",3603,2448,147,3622,4,"state",0,0
"139","2020-04-04","state","NORTH KERN STATE PRISON","Kern",2020,4,1,NA,0,NA,3857,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-04-01","North Kern State Prison (NKSP)",3857,2694,143,4011,4,"state",1,0
"140","2020-04-04","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,4,0,NA,0,NA,2468,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-04-01","CALIFORNIA MEDICAL FACILITY",2468,2361,104.531977975434,2861,4,"state",0,0
"141","2020-04-04","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,4,0,2,0,NA,2837,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-04-01","California Health Care Facility - Stockton (CHCF)",2837,2951,96,2951,4,"state",0,0
"142","2020-04-04","state","HIGH DESERT STATE PRISON","Lassen",2020,4,0,NA,0,NA,3353,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-04-01","High Desert State Prison (HDSP)",3353,2324,144,3461,4,"state",0,0
"143","2020-04-04","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,4,0,NA,0,NA,3169,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-04-01","Pleasant Valley State Prison (PVSP)",3169,2308,137,3433,4,"state",0,0
"144","2020-04-04","state","SALINAS VALLEY STATE PRISON","Monterey",2020,4,0,1,0,NA,2931,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-04-01","Salinas Valley State Prison (SVSP)",2931,2452,120,3509,4,"state",0,0
"145","2020-04-04","state","PELICAN BAY STATE PRISON","Del Norte",2020,4,0,NA,0,NA,2675,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-04-01","Pelican Bay State Prison (PBSP)",2675,2380,112,3361,4,"state",0,0
"146","2020-04-04","state","CENTINELA STATE PRISON","Imperial",2020,4,2,NA,0,NA,3385,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-04-01","Centinela State Prison (CEN)",3385,2308,147,3446,4,"state",2,2
"147","2020-04-04","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,4,0,NA,0,NA,4329,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-04-01","Sierra Conservation Center (SCC)",4329,3836,113,4570,4,"state",0,0
"148","2020-04-04","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,4,0,NA,0,NA,4010,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-04-01","California Rehabilitation Center (CRC)",4010,2491,161,3084,4,"state",0,0
"149","2020-04-04","state","VALLEY STATE PRISON","Madera",2020,4,0,1,0,NA,3020,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-04-01","Valley State Prison (VSP)",3020,1980,153,2954,4,"state",0,0
"150","2020-04-04","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,4,8,1,0,NA,3218,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-04-01","California State Prison, Los Angeles County (LAC)",3218,2300,140,3400,4,"state",8,2
"151","2020-04-04","state","IRONWOOD STATE PRISON","Riverside",2020,4,0,NA,0,NA,2818,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-04-01","Ironwood State Prison (ISP)",2818,2200,128,3300,4,"state",0,0
"152","2020-04-04","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,4,0,NA,0,NA,2943,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-04-01","Chuckawalla Valley State Prison (CVSP)",2943,1738,169,2578,4,"state",0,0
"153","2020-04-04","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,4,0,4,0,NA,2415,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-04-01","California State Prison, Sacramento (SAC)",2415,1828,132,2545,4,"state",0,0
"154","2020-04-04","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,4,0,NA,0,NA,3870,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-04-01","RJ Donovan Correctional Facility (RJD)",3870,2992,129,4038,4,"state",0,0
"155","2020-04-04","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,4,0,NA,0,NA,4172,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-04-01","California State Prison, Solano (SOL)",4172,2610,160,3882,4,"state",0,0
"156","2020-04-04","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,4,0,NA,0,NA,1908,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-04-01","Deuel Vocational Institution (DVI)",1908,1681,114,2190,4,"state",0,0
"157","2020-04-04","state","CALIPATRIA STATE PRISON","Imperial",2020,4,0,NA,0,NA,3050,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-04-01","Calipatria State Prison (CAL)",3050,2308,132,3451,4,"state",0,0
"158","2020-04-04","state","WASCO STATE PRISON","Kern",2020,4,0,3,0,NA,4352,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-04-01","Wasco State Prison (WSP)",4352,2984,146,4447,4,"state",0,0
"159","2020-04-04","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,4,0,NA,0,NA,4300,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-04-01","California Correctional Center (CCC)",4300,3883,111,4752,4,"state",0,0
"160","2020-04-04","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,4,0,2,0,NA,2820,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-04-01","California State Prison, Corcoran (COR)",2820,3116,91,4476,4,"state",0,0
"161","2020-04-05","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,4,0,NA,0,NA,3657,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-04-01","California Correctional Institution (CCI)",3657,2783,131,4085,4,"state",0,0
"162","2020-04-05","state","FOLSOM STATE PRISON","Sacramento",2020,4,0,4,0,NA,3202,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-04-01","FOLSOM STATE PRISON",3202,2469,129.688132847307,3516,4,"state",0,0
"163","2020-04-05","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,4,0,1,0,NA,3982,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-04-01","San Quentin State Prison (SQ)",3982,3082,129,3984,4,"state",0,0
"164","2020-04-05","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,4,0,NA,0,NA,3169,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-04-01","Pleasant Valley State Prison (PVSP)",3169,2308,137,3433,4,"state",0,0
"165","2020-04-05","state","MULE CREEK STATE PRISON","Amador",2020,4,0,NA,0,NA,4000,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-04-01","Mule Creek State Prison (MCSP)",4000,3284,122,4105,4,"state",0,0
"166","2020-04-05","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,4,0,3,0,NA,2837,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-04-01","California Health Care Facility - Stockton (CHCF)",2837,2951,96,2951,4,"state",0,0
"167","2020-04-05","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,4,0,1,0,NA,1648,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-04-01","California Institution for Women (CIW)",1648,1398,118,1877,4,"state",0,0
"168","2020-04-05","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,4,0,NA,0,NA,5089,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-04-01","Correctional Training Facility (CTF)",5089,3312,154,4887,4,"state",0,0
"169","2020-04-05","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,4,0,1,0,NA,2793,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-04-01","Central California Women's Facility (CCWF)",2793,2004,139,2988,4,"state",0,0
"170","2020-04-05","state","PELICAN BAY STATE PRISON","Del Norte",2020,4,0,NA,0,NA,2675,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-04-01","Pelican Bay State Prison (PBSP)",2675,2380,112,3361,4,"state",0,0
"171","2020-04-05","state","HIGH DESERT STATE PRISON","Lassen",2020,4,0,NA,0,NA,3353,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-04-01","High Desert State Prison (HDSP)",3353,2324,144,3461,4,"state",0,0
"172","2020-04-05","state","NORTH KERN STATE PRISON","Kern",2020,4,1,NA,0,NA,3857,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-04-01","North Kern State Prison (NKSP)",3857,2694,143,4011,4,"state",1,0
"173","2020-04-05","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,4,4,15,0,NA,3509,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-04-01","California Institution for Men (CIM)",3509,2976,118,4226,4,"state",4,0
"174","2020-04-05","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,4,0,NA,0,NA,4010,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-04-01","California Rehabilitation Center (CRC)",4010,2491,161,3084,4,"state",0,0
"175","2020-04-05","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,4,0,NA,0,NA,1908,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-04-01","Deuel Vocational Institution (DVI)",1908,1681,114,2190,4,"state",0,0
"176","2020-04-05","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,4,0,NA,0,NA,4300,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-04-01","California Correctional Center (CCC)",4300,3883,111,4752,4,"state",0,0
"177","2020-04-05","state","KERN VALLEY STATE PRISON","Kern",2020,4,0,NA,0,NA,3603,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-04-01","Kern Valley State Prison (KVSP)",3603,2448,147,3622,4,"state",0,0
